parallax,phot_g_mean_mag,bp_rp
0.4171038688697858,17.939857,1.3748665
0.9783192700179512,16.990763,1.4897671
0.4839895217794506,16.973495,1.124342
0.5706623112321682,14.377251,1.0464582
0.5788803471699976,17.11018,1.0770226
0.32899934286018834,16.56502,0.7991886
0.5047106030669731,17.484272,0.9559536
1.3162583664174734,13.750735,0.8993559
0.3495495344398286,17.692755,0.85531807
0.6012892113478859,14.363307,0.87687683
0.47333193092321174,16.968222,1.1627731
0.513304261452104,17.829496,0.9766941
0.1586331259275921,15.539597,1.2277508
0.5634208140151553,16.007051,1.019886
0.5728548398781769,17.614836,1.1080208
1.0860205978327837,16.720201,1.5408173
0.869144977352248,17.494352,1.8777008
0.3507967605909721,15.600187,0.97638416
0.7095398072145787,14.87862,0.91339874
0.2774838756619702,16.01918,0.8792286
0.49314919958935527,16.799955,1.1353531
0.5302510078033461,16.883064,1.078907
0.740280676521411,16.913979,1.2904072
0.4526211350634602,15.598738,1.0041313
0.5145358525556936,15.681854,0.9943323
0.5017962075049494,15.397891,0.83142376
0.5403060852913776,15.912059,0.9860039
0.5746493125009127,12.791715,1.4139452
0.24050339870523632,16.969315,0.88547707
0.478056432148023,16.203705,0.98542786
0.543185612489991,15.806954,1.0166168
0.5620514663356352,14.794596,1.0170107
0.24776906135449775,16.193129,0.8111725
0.47934205261845453,15.021841,0.7417536
0.5236269214651412,16.517014,1.013936
0.38480509713460953,17.88673,1.1194725
0.2761954827271787,13.076601,1.3496065
0.543809712603939,17.816069,1.3921947
0.5699096641047713,14.21875,1.2756424
0.5488550897028368,17.677479,1.1846218
0.5159408138638208,17.776983,1.2498932
0.2460385594679973,16.767532,0.8216305
0.598928899775394,17.506895,1.3172913
0.695184423916014,15.559652,0.8633337
0.502753253285102,14.406227,0.6973734
0.5636085882107529,17.315527,1.1950245
0.3744580774149007,17.377916,1.1939354
0.5127193072785896,16.285997,0.9858284
0.5076093121095859,15.748509,0.8899317
0.5378957460858266,14.851937,1.0414991
2.6157371405473704,14.672868,1.5185452
0.7531571896624883,17.82534,1.4638805
0.5153336854362296,15.180423,0.9289017
0.5056396637367544,16.267113,0.98748875
0.5166076450666343,17.039402,1.0917931
0.6027292921305101,17.262083,1.1614475
0.5734744238218057,15.294525,0.88162136
0.19552843255711844,16.431356,1.2234812
0.5599639018844238,16.23186,0.86597824
0.5733178560479977,12.335592,1.3680182
0.4745797864754873,17.012033,1.1853371
0.5326918121362128,16.585052,1.0106983
0.5318920707242586,14.902516,0.69394875
0.564056864595649,14.782731,0.9015379
0.5352113662125896,14.90912,1.1580305
0.5345971444889155,15.036944,0.8627653
0.5538248360838965,15.356762,0.84233093
0.6663191346999037,16.244822,1.1998053
0.5213027666908698,14.826034,0.9007416
0.618640696929908,17.328888,1.1599903
1.4581553198951598,16.957438,1.9180298
0.4230771316109953,16.07128,0.9539814
0.46228928592853463,16.738237,1.1371441
0.28579711074905695,16.730795,0.90073586
0.22984101047745292,15.791412,1.1401558
0.5480692325428997,14.956928,0.86911774
0.4280401260411817,17.303467,0.9559803
0.5586074547749523,10.056389,2.1774645
0.46890164526009837,16.495275,1.0098782
0.5406494333283444,15.691486,0.9414768
0.568461211740488,12.246192,1.402441
0.6089275211505046,17.56953,1.2225094
0.36691692938069326,17.742535,1.4598942
0.5374248689931679,15.833477,0.8373823
0.519581342565651,14.341049,1.364768
0.49466380176298763,16.112738,0.9624071
0.5398191981833643,17.463812,1.2438755
0.3485176484639447,15.660443,0.95447445
0.5026926719016361,15.700808,0.8731804
0.5283303445274302,15.367089,0.8609371
0.5078180292009222,15.626873,0.906559
0.9197297801464799,17.41432,1.5783939
0.5436369028973598,17.526638,1.2075081
0.4599135235772486,17.166393,1.1336021
0.5272473793829151,15.964418,0.90698147
0.5062806249391931,16.48487,0.961442
0.42905073336504085,17.343079,1.341938
0.5316775871912957,17.825226,1.318922
0.5641300654765672,16.25696,0.970006
0.2848433771681384,16.295412,0.835021
0.523845496891145,17.403515,1.4560566
0.49453726086088323,14.8883295,1.0832348
0.5340393368006375,15.8871765,0.9005108
0.5477598131499856,15.253853,0.8445444
0.5516758681196244,17.745926,1.2897282
1.0985072843893235,15.227771,1.0096922
0.3815792789185512,17.81737,1.6001225
0.5256698996220692,17.693813,1.2701702
0.4238955042148071,17.513826,1.2115555
0.5426217199388685,12.080218,1.3137608
0.619481855721581,17.978872,1.3526955
1.1533992558539803,13.803442,0.75992775
0.5772985935162422,16.721088,1.0229015
0.5061147326218893,17.78368,1.2836628
0.5652731261698634,15.030864,0.84016705
0.5517812388057075,15.137805,0.9015999
0.5080356578862073,17.623657,1.2980919
0.7250197217808373,15.726391,0.90503025
0.5561263116632055,15.9525175,0.90583897
0.558714864127529,15.70184,0.9010391
0.45625095743791644,17.312471,1.173029
0.4865586287198618,16.980185,1.105629
0.574055592075559,15.29221,0.85182476
0.5149381895270726,15.490114,0.8607216
0.47727409099633483,16.896105,1.0823689
0.5280019243512402,15.540847,0.8890619
0.6095015733054556,17.724512,1.2676697
0.2657147579706967,16.759806,1.0075569
0.4546970577247745,16.576666,1.0271406
0.5238185140021556,17.639702,1.4912109
0.542935080587997,16.453148,0.9781294
0.5093467203360758,15.800952,0.8682976
0.5305460202443615,15.812217,0.95281124
0.5912604971398713,17.70858,1.2808132
0.5282671506675166,17.045675,1.102766
0.6110223579385455,17.249964,1.1650505
0.5388949843414778,14.746948,0.9607372
0.511568304668055,16.293081,1.0331135
0.5368461072673719,15.158102,0.85499096
0.5091069276231123,15.755715,0.8977814
0.6157757203056601,17.49311,1.2098904
0.5097147640794057,17.256454,1.1849728
0.5012160053668617,16.034847,0.9110966
0.5242595135304141,16.073551,0.9733639
0.49960105485098094,16.447792,0.97585297
0.5741421365374867,17.463083,1.4471779
0.5173222047355321,17.709185,1.2798996
0.5418278447894473,16.451538,1.0106745
0.5096729687884705,14.864755,1.0506287
0.46237326192558903,16.773592,1.1188812
0.4860266228215063,14.7795105,0.8806467
0.5254357248220759,15.961491,0.91250515
0.44477454928968974,17.067345,1.2612228
0.5218078559312319,15.398883,0.84114265
0.4772417977356567,17.717484,1.3374367
0.38426676824532113,17.332138,1.0196857
0.657998773387597,15.86819,0.9060297
0.49037223565658755,16.526861,1.039319
0.54929458082714,14.865593,1.0583849
0.5250008934872655,16.05513,0.9557581
0.5096325766619892,14.763145,0.8839607
0.6475871347791541,17.165476,1.1333351
0.503779940196138,15.565131,0.8357992
0.3439351293147617,17.330572,0.9248104
0.548487048778831,15.81894,0.8752041
0.5129516808560863,14.66955,1.1840811
0.522288901992744,17.02309,1.0967522
0.5191364002120364,15.480241,0.87800026
0.5318040132627279,15.78477,0.98274994
0.5201483791708413,15.704668,0.8286829
0.5068888481323959,15.870834,0.95298195
0.521814055697836,16.070175,0.9049072
0.5321748041058671,16.355865,0.964756
0.5488165415828943,17.50803,1.2651768
0.5421353722784904,17.183275,1.1608353
0.6115837683518025,17.854393,1.3856049
0.6750544443007731,17.432093,1.270956
0.5330740204199453,16.258324,0.9772339
0.5352457831661543,14.18164,1.2157059
0.49933758761258396,16.270084,1.0459366
0.40990932648997636,17.931448,1.3687496
0.5500362856187437,16.611406,1.01404
0.5404502960243541,16.383392,0.98257446
0.5859935945097103,16.111721,1.0181313
0.5033144618038337,17.639912,1.2358418
0.43269788657524977,17.741846,1.2881641
0.5624055795927797,15.996317,0.91818523
0.5221142097499476,14.930451,1.1502094
0.47840070631133974,17.014591,1.1071892
0.520013215799212,17.680769,1.2640095
0.5006978361305723,15.320309,0.8610811
0.5027862278627713,17.600649,1.1839104
0.5003870148393325,16.632944,1.0413408
0.5275699065824415,13.172752,1.2969999
0.5251567372471,15.53756,0.8874006
0.5724148622970476,16.110525,0.94887257
0.6027169929404923,16.769838,1.0758762
0.4868656218939617,17.231026,1.3417912
0.48553261508178447,15.550931,0.90553474
0.40065370463926325,17.790934,1.3073292
0.5235863820830753,15.382221,0.88560486
0.5313444695743947,16.676071,1.1884022
0.5317160861605853,15.589711,0.9107466
0.6464187640421736,16.06979,0.9483957
0.5597659653029942,15.252848,0.8826704
0.5145651523223469,15.954489,1.0185537
0.5016219536312481,15.580326,0.9922781
0.5564762097111683,17.175863,1.1405315
0.5463951910564226,17.980791,1.7053642
0.5030305119856546,16.790844,1.0534554
0.566722589174091,17.13991,1.1472797
0.5421571438578643,16.78233,1.0374641
0.4595793386437357,17.815866,1.3075581
0.5230960914186277,14.818054,1.0090284
0.5753349229192187,14.967989,0.8507433
0.6062615111352038,15.616115,0.84117603
0.43546606201897836,17.3039,0.96404076
0.5473082997359118,15.976345,0.92579937
0.4028386048148431,14.479954,1.1796198
0.5470404150103547,17.620106,1.261034
0.48286717857091876,17.874529,1.3301449
0.3529173045943165,17.341402,0.8219528
0.4917410735621395,15.687093,0.87072945
0.542424029939499,17.921787,1.3250885
0.5618858006973793,15.134004,0.8623371
0.5105487891959986,14.089025,1.2195673
1.1284628652269892,15.686729,1.1545696
0.5162578599838126,16.309986,1.0381699
0.4650198765851547,16.870268,1.0897827
0.5203631983113511,14.050668,0.75317097
0.3998051137252546,17.510702,1.420948
0.5987297109420393,17.48236,1.2760105
0.4255046038766746,15.605522,1.1966677
0.5300643039892862,11.993022,1.3314219
0.5346795949754951,16.562386,1.0007782
0.5635310191239753,17.555992,1.2296543
0.5316615739540818,15.409865,0.85990715
0.5693295194471559,17.073433,1.1267376
0.5694359957929047,15.713786,0.8839531
0.5333426844601521,15.300608,0.8776045
0.5139034767595029,13.229232,0.7211113
0.4813060881020232,16.531027,1.0323372
0.5350823864854893,16.722607,1.056221
0.542898443295311,12.625616,1.3195677
0.5172006193989884,17.875906,1.266573
0.47416986220143775,15.631565,0.8627815
0.5383593311726736,16.70401,1.0481243
0.5090344671534074,13.383828,1.1421089
0.5774199486894284,17.986155,1.3925514
0.5044366705840557,13.651853,1.2113352
0.5585430254926296,15.6547785,0.8594322
0.5767533698191426,16.614899,1.0230732
0.5280445145836039,15.338127,0.8740835
0.5202756838885759,15.364545,0.8615465
0.5189356652496991,15.004777,1.196208
0.5371150322950592,15.947253,0.9507046
0.5583889347548799,16.998167,1.102787
0.6027723456009909,14.243559,0.7240429
0.5222896488424453,15.107234,0.8640108
0.5892204549119752,17.812523,1.3713837
0.561336392217716,17.665794,1.287674
0.4513043161608277,16.5013,1.0866289
0.5583894609311362,16.755905,1.0296745
0.46407959494422496,16.873985,1.0570812
0.589842081603884,17.466434,1.2267475
0.532517925475221,17.525215,1.5487804
0.4549303224333711,15.490285,0.94577503
0.5247820263141159,15.932291,0.9206009
0.5417872842073377,16.316006,0.9568987
0.5371335654596944,17.291414,1.2106628
0.5396921591025375,14.88051,0.85924053
0.5405180459572565,15.669478,0.8602047
0.5142068707670145,15.02606,0.8506832
0.4671975671673593,17.585497,1.268528
0.5122373774829249,15.834767,0.90489197
0.5179357770836717,16.75967,1.0736275
0.4235834897552584,17.700893,1.3244152
0.5257932045698401,14.989135,0.9477329
0.5663106597579404,16.417068,0.95635605
0.9872809694564935,12.863848,1.254035
0.5420019828164248,16.734901,1.0434513
0.42282892767925984,17.772497,1.1039352
0.529546624467936,14.736546,0.9606314
0.5065838173167403,16.73949,1.0288391
0.5187453480477038,16.421522,0.9834013
0.511720538868533,14.740998,0.95366096
0.5933619992845999,17.924967,1.3468628
0.5433967617422204,17.68463,1.2927475
0.5127384803413874,14.986024,0.761858
0.5527199487572422,15.590234,0.87280655
0.5204345683716132,17.057423,1.1648598
0.48579270954556836,16.812101,1.2092037
0.502774928274399,15.048803,0.85474586
0.48421630581976194,17.803698,1.3139191
0.529187506858324,14.744413,0.9173298
0.49958989860427166,14.58008,0.64838696
0.5591435961331137,16.365864,0.9502859
0.47748028753724603,17.935469,1.532629
0.5548268477597491,15.432265,0.85725594
0.521018340924159,16.783953,1.1684246
0.7118251185732691,16.600246,1.283906
0.5509320852992242,15.197796,0.8564787
0.46436354580489436,17.417387,1.2130146
0.5046550844139935,16.992935,1.1117649
0.47849076594332557,16.449553,1.1416626
0.5796404796848318,15.570605,0.88043594
0.5016594047782644,15.807157,0.88503075
0.4760614698815411,15.726437,0.9007044
0.5036171760317578,15.509877,0.95586395
0.5865316433762646,17.698612,1.2761173
0.5310753123301388,15.63657,0.88298035
0.4850119590867718,17.270872,1.2136898
0.5055955039199387,15.437835,0.89703274
0.5337782847566919,15.934073,0.9056587
0.4801095137935005,14.871274,1.1969967
0.5343772240149687,15.695061,0.9066
0.5357981570241032,14.7406645,0.89430046
0.5743301207740966,15.568656,0.9049988
0.5360571069244453,15.1736765,0.8732405
0.512990255770699,15.56595,0.8881283
0.30687119521176587,17.150043,0.9318867
0.5419453673513639,17.088705,1.0936947
0.46178632920497886,17.535192,1.3669586
0.556280876247642,10.7909155,1.7485704
0.6421636211889484,17.598103,1.288866
0.5074917938938025,16.227718,1.0230579
0.5587410983052701,16.133198,0.94800186
0.48247826486713324,15.826781,0.8754301
0.5956499328362025,17.32234,1.382515
0.5891789448643187,15.631063,0.87918854
0.523032867699082,17.29736,1.4117451
0.545018495110096,15.921835,0.9099283
0.5210932973868325,15.298027,0.8579998
0.48181112709928126,15.658465,0.87771225
0.5000905688402257,16.725607,1.0697002
0.38932263708116605,17.520086,1.2275276
0.541684687184074,14.909706,0.8910074
0.5416346060413618,14.852186,0.8641281
0.5025834330900846,15.231826,0.85208035
0.5002559042270353,15.329991,0.8658695
0.5193919911795399,15.975664,0.9653425
0.4615114575095266,15.89769,0.87635994
0.5312200732322311,15.0905,0.8486147
0.5942834720336658,16.783892,1.0576859
0.48997807056266335,14.740564,0.66222
0.5397155950958692,15.533779,0.8567114
0.5016125744807264,14.721034,0.91335106
0.37432291757758074,17.554146,1.2434673
0.4844209208879207,17.51499,1.239851
0.5435255018228459,16.380217,0.947793
0.5406331685289292,13.24492,0.4471302
0.4893445061317313,15.511984,0.7707968
0.49767087682889516,15.881041,1.008892
0.5169725547905046,15.15463,0.8683157
0.6603061837169018,17.893578,1.3298359
0.6063470519279563,17.555435,1.220192
0.5220957571459317,14.793995,0.9785719
0.5094126663614569,17.229156,1.1353168
0.5858240919910099,14.929072,0.8471279
0.5363977878033191,16.347818,1.0025473
0.5443118055339535,14.727429,0.85556126
0.5448841163765753,15.341338,0.8829422
0.6117930795559912,17.463606,1.2126122
0.5343060868306094,14.839593,1.1609182
0.5408679810078375,14.919755,0.88389206
0.4966294572776696,15.002934,0.8482151
0.487704160360289,17.82875,1.3747139
0.5214322478603246,11.923681,1.4399157
0.5450601566548617,15.4285755,0.8686495
0.5218159342469086,15.596281,0.968585
0.5309307819536444,15.12488,0.87241364
0.5085621011829629,17.305662,1.152956
0.4958102501321294,14.909524,0.8590517
0.462722978259237,16.216162,0.93230057
0.5721551878899956,16.232668,0.9394064
0.5244751634933416,15.232388,0.86348057
0.5014555761054036,14.8103075,0.8979578
0.5265712406476949,15.8403015,0.8796711
0.5084296796788177,15.918233,0.9264078
0.4833169810094199,14.875455,0.89128304
0.47000660272609845,17.303967,1.1697369
0.578589273595401,14.83912,1.0389223
0.5191575667011178,13.80181,1.3559551
0.5242278283006893,14.901936,0.88500595
0.5139591396336886,15.289292,0.8367939
0.5546959303848058,16.771872,1.0497208
0.472335385351374,16.19097,0.94769573
0.5114057084140224,15.182974,0.86504364
0.5414748547095289,16.071812,0.92834187
0.5876077294922496,16.631523,1.0432911
0.5606273779319018,17.378994,1.2979736
0.517957546194416,16.272383,0.9726982
0.5214367834456494,15.823572,0.89932346
0.5441387555042141,16.25431,1.080842
0.4790744247584764,16.915417,1.1192112
0.5008590359942713,13.770371,1.1724253
0.7094613291072931,13.769313,0.69262505
0.5772649139309892,17.23039,1.1876373
0.5466069585562476,14.686383,1.1848774
0.5772709081037117,17.164795,1.2443752
0.5366564731740616,15.092277,0.84283066
0.6572724385291019,17.656178,1.2427673
0.5081673230734104,16.456482,1.0582151
0.5719062347667727,16.470562,1.1034727
0.5442498652667979,14.953878,0.889493
0.5150161170190276,13.735547,0.66839695
0.5723338315260715,16.129242,0.9156151
0.5147841239145615,15.923885,0.8983774
0.5230998219016509,15.675505,0.87279797
0.5017886347563328,14.918764,0.86276245
0.5263965867320093,16.386364,0.9526272
0.7054119912990343,17.555773,1.4928722
0.5295641366166742,16.135761,1.0369272
0.597189792970826,16.921618,1.1531563
0.5505391254149783,14.531039,1.1982393
0.5269195318792662,15.730527,0.86732674
0.45147367821766005,16.340643,1.1054096
0.5532990584260803,15.132575,0.8706398
0.6295943038915707,17.944706,1.3746796
0.5159387982553004,14.761555,0.90968037
0.485796338207582,13.347508,1.2877569
0.5160875824413715,14.852315,0.88762
0.5393064777258684,15.001185,0.86920834
0.5022002338038155,15.539265,0.85563374
0.5072985505256896,14.71553,0.9256344
0.42931558790610447,17.200134,1.153225
0.5484532851513068,16.788586,1.0470829
0.49747199564387523,15.281987,0.860343
0.4571051576644308,17.216948,1.2189293
0.5140070240236709,14.768157,1.172348
0.5314816505012865,14.88117,0.87180424
0.5100951265151349,13.8797035,1.2302046
0.5098151028142744,17.966581,1.3794689
0.520608093923288,15.613513,0.89049435
0.1817135703642822,16.574923,1.2767029
0.5066726196748402,15.455034,0.86508274
0.5105853576993308,17.08777,1.1509552
0.4821005068587653,16.002882,0.92401695
0.4988538639199793,15.925898,0.9101906
0.5263812106027133,15.0825405,0.83860207
0.5461281709163659,14.070216,0.89316845
0.41510930998791384,17.413374,1.1674614
0.48483630914315473,14.697766,0.8761196
0.5279688473176638,17.072199,1.2152843
0.6670751546824042,12.050139,1.4475441
0.6210257516903629,17.760197,1.3190498
0.5301694095976162,15.550714,0.8778286
0.5229776493621513,14.755861,0.9162512
0.3986969948425565,17.128456,1.1353741
0.5278284754976487,14.938217,0.8539419
0.5380820224543035,14.034728,0.6936188
0.5145759062799171,17.650778,1.2533989
0.4754578711783241,17.83001,1.3703136
0.5010890042677267,14.914089,0.8732815
0.523662927995813,14.905804,0.8667469
0.5329145522862955,15.615753,0.8726845
0.5374947245562313,15.224773,0.85697365
0.531149480464747,15.307521,0.91163445
0.536230886682303,16.142756,1.0958557
0.5110750038985409,16.213089,0.9379568
0.49548828751153584,16.415934,0.9732313
0.5625124297743802,15.736455,0.881835
0.3995348875979858,17.956903,1.3794041
0.5448049902821726,17.94981,1.4086075
0.5302192653239367,16.049793,0.9332695
0.5790045685192481,17.504389,1.2306042
0.5118358619330697,17.344439,1.4143772
0.4634274071133843,16.758455,1.2213917
0.5249226863054486,17.047493,1.1596012
0.5532931087522611,15.070706,0.87186813
0.5170316597173822,16.741335,1.0249348
0.6844190124054846,17.255888,1.2070427
0.3469764929919387,13.394074,1.3646069
0.564939236503993,15.5374155,0.8707237
0.5130146599555995,17.543127,1.186264
0.4104637783010753,15.87649,0.73750305
0.4864544129789645,16.808784,1.133358
0.604824489073821,15.596232,0.9562788
0.49805109948053544,14.901581,0.87405586
0.5680292694051097,16.091848,0.95528316
0.5141209029978767,12.115372,1.340661
0.5666752565671112,14.864903,0.77495193
0.5485093054990013,16.05199,0.9424877
0.5792401798928885,17.148418,1.3571224
0.5166291704002678,13.769208,1.239872
0.4511730359163344,17.2814,1.2524719
0.4852547345210945,15.62347,0.8951435
0.5028885478968284,15.9212675,0.88431835
0.5579835268881732,15.177156,0.90219593
0.5006977665066751,17.383417,1.1825714
0.617001278588124,17.872715,1.3623581
0.5176796502497876,13.581891,1.2529755
0.5820117721959829,15.005733,0.8884134
0.6272002598927263,17.845293,1.3220482
0.5331416027366789,14.322249,0.8609295
0.6304433119414391,17.031,1.0911541
0.5952852394794007,17.396751,1.4152546
0.5702451921049436,16.325386,0.96684265
0.5400959063750264,15.522084,0.8822441
0.5207485875966348,15.0952635,0.8948593
0.536207510201761,14.859753,0.8739643
0.4932335436223712,15.780395,0.98315334
0.496002060204507,14.309411,1.220007
0.5082876035596035,15.124162,0.87400246
0.5829370210260472,16.82374,1.069521
0.4431035985109889,16.742815,1.0699368
0.5844198403597544,17.618744,1.2846565
0.5109396550098436,15.812258,1.003583
0.5235231760695304,15.12881,0.89340115
0.5573765886786713,15.055464,0.8556881
0.5466433603138301,11.1288,1.4881372
0.5557375420476715,17.007462,1.0615292
0.5723412208776415,16.872301,1.0625153
0.5721269488759307,17.21096,1.217329
0.5908426596742409,17.301043,1.210947
0.4755498841779746,15.188348,0.90748215
0.5414527202922751,15.647638,0.8613472
0.8781061238932071,17.468706,1.3996563
0.5265650263765321,14.866838,1.1597271
0.5604918355235564,14.857922,0.8960676
0.5356078655220841,14.749851,0.9059086
0.5676573282325169,17.453436,1.2151356
0.5191028790825964,15.208625,0.8600788
0.5110019472204241,14.229957,0.66593075
0.5333561342961725,15.96448,0.92847157
0.5395360091243883,14.73416,0.99784184
0.5437210859353877,15.944702,0.9198456
0.5519974824340983,15.671771,0.86449337
0.5141076390823693,15.558039,0.8812399
0.4717595837570148,17.352785,1.2090435
0.543128069556757,14.769629,0.9674015
0.5557199071674559,16.498047,0.97704315
0.5436745542895008,17.629501,1.5059681
0.457360281667073,16.883787,1.0613155
0.4751317250138427,16.502663,1.1546841
0.53803686072089,12.049516,1.3179636
